pt,mean_mae_xgboost,std_mae_xgboost,z_mae_xgboost
Mesothelioma,0.5308330142998363,0.7445269758511753,"[-0.68160384 -0.4173422  -0.67378525 -0.71069675 -0.64132812 -0.53299966
 -0.65368679 -0.46620106  0.29952405 -0.45462915  0.61204313 -0.70559079
  1.4254234   0.00583527  1.09138738 -0.59400572 -0.68650927  0.61695794
 -0.27259864  3.9776393  -0.51227226  0.9869555  -0.28491574 -0.70691694
  1.07894187 -0.02075256 -0.59250994 -0.48636314]"
Fracture infection,0.5309231009250083,1.6251753333463008,"[-0.32547639 -0.31490529 -0.32593481 -0.32303762 -0.32529331  0.72253752
 -0.31301361 -0.3257074  -0.32585568 -0.26254111 -0.32535129 -0.32598848
  0.17539261 -0.28551054 -0.32503104 -0.3247744  -0.30944409 -0.32579338
 -0.32472864 -0.27873925 -0.3260745  -0.29454466  1.89926931 -0.32370601
 -0.17143645  4.63784069 -0.32604438 -0.32610779]"
Gastric operation,0.5314422693329083,0.6015892331934996,"[-0.58494136 -0.45424729 -0.78407386 -0.77982281 -0.19212055 -0.05531023
 -0.58008871 -0.82505387 -0.15152035 -0.01013126 -0.28034743  2.5684478
  0.24561243  0.42102501  0.47987921 -0.87041174 -0.47868826 -0.32068851
 -0.71523474  2.23496441 -0.88124559 -0.88175566  0.40071329 -0.30771872
  0.79434779  2.9131411  -0.64308276 -0.26164734]"
Appendicitis noninfective,0.5315017632386128,0.9194577391489341,"[-0.39637179 -0.53655033 -0.50901608 -0.48738272 -0.38413101 -0.57055638
 -0.01357894 -0.57323984 -0.53590142 -0.57377242 -0.26888764  0.3863225
  3.76631379 -0.57796482 -0.54249458 -0.5767863  -0.49828089  0.82101883
 -0.55478834  0.61920113 -0.22930017 -0.56104836 -0.43968437  0.42484644
 -0.55283952 -0.33990851  1.28945741  2.41532432]"
Vulvovaginal erythema,0.5317367129573602,0.7573182342889575,"[ 6.17863518e-01 -6.36984073e-01 -6.89357568e-01 -1.47124946e-01
  4.04545069e+00 -1.87326260e-01 -4.32963125e-01 -6.89988485e-01
 -7.00621830e-01  5.11002432e-01  1.62134516e-03 -4.84665840e-01
  1.73476731e+00  3.52196737e-02 -6.99623993e-01 -4.40306566e-01
  5.23864684e-02  4.46701564e-01 -7.00110333e-01 -3.43699015e-01
 -6.85675253e-01 -5.63161311e-01 -6.90440607e-01  8.76082496e-01
 -6.21097576e-01  1.16077480e+00 -6.07638140e-01 -1.61085382e-01]"
Right ventricular failure,0.5318831746072464,0.6241729978455764,"[-8.43277182e-01 -6.26782053e-01 -7.77038894e-01 -6.21303092e-01
 -7.97239356e-01 -6.35651320e-01 -7.64102768e-01 -1.72254983e-01
  1.01709109e+00 -3.30372358e-01 -4.24219897e-01 -6.51200882e-01
  9.06236425e-01  3.15190057e-01  1.33523858e+00 -7.73311711e-01
 -6.56418617e-01  1.43847653e+00 -2.55662569e-02  3.63097867e+00
 -8.09556185e-01  1.01212770e+00 -4.09155880e-01 -6.20553938e-01
  9.62024019e-01 -5.94869288e-01 -8.67257317e-02  2.23733286e-03]"
Cardiomyopathy acute,0.5321136918044708,0.997490172233499,"[ 0.57346864 -0.44181843 -0.53290192 -0.5049387   1.6737087  -0.53286675
  0.60640813 -0.52143443 -0.51426779  0.03712086  0.22328806 -0.53283257
 -0.2583495  -0.42934398 -0.49226708 -0.50726753 -0.45964831 -0.09102262
 -0.32851665 -0.53345257 -0.48418614 -0.53226504 -0.47400115 -0.05710914
 -0.37702932  4.01981543 -0.5131438   1.98485357]"
Dental restoration failure,0.5322265851335615,0.7226061196868755,"[ 0.81106005  0.2855824  -0.41062527 -0.50418977  1.52388051 -0.60010094
 -0.72676048 -0.72144908 -0.10290683  0.68604494  1.40135507 -0.14056527
  3.81304058 -0.6190725  -0.40374679 -0.67246805 -0.72241691  1.23873221
 -0.50854674  0.55207453 -0.72117921 -0.73532469 -0.429349   -0.20254391
 -0.31071474 -0.73530104 -0.43388544 -0.61062362]"
Device material issue,0.5323300292437879,0.4128940155712054,"[-0.35823472 -1.07834425 -0.38361477 -0.87861597  1.28400987 -0.64088624
 -0.73843374 -1.01414565  0.18717662  0.82595235 -0.90645939  1.07341938
  0.0904868   0.06661917 -0.06144317 -0.91647048  0.77904647  0.35223811
 -0.66167714  2.60054183 -1.20014944 -0.77591733 -0.69520232  0.77672065
  0.82756021  2.37234796 -1.09821571  0.17169088]"
Post procedural discharge,0.532435489752643,0.6518656953865994,"[ 0.73520898  3.79842928 -0.67886969 -0.45321817 -0.25138503 -0.81284042
  0.85943986  0.69131062 -0.81350146 -0.81079179  0.97830628 -0.23867999
  0.49847428 -0.43164681 -0.81606754 -0.5329306  -0.43627995 -0.17784476
  0.13332162 -0.51356874 -0.68456923 -0.38580153 -0.80667656  1.90781385
  0.63312286 -0.47321709 -0.81197758 -0.1055607 ]"
Abdominal lymphadenopathy,0.532715838314033,0.6212550797215989,"[ 0.15175121 -0.74010997 -0.57026079 -0.67009051  3.29349341 -0.44387604
  0.10221677 -0.29004814 -0.34984548  1.19002339 -0.28228926  0.60181124
 -0.73201444 -0.63055317  0.22968457 -0.26835501 -0.14084409 -0.33497765
 -0.66532185 -0.67809465  0.87913558 -0.52555616 -0.07293104 -0.2978067
 -0.75120213 -0.16233705 -0.84174582  3.00014379]"
Peripheral motor neuropathy,0.5327205773436039,0.5330646060051645,"[ 0.87355068  3.81968552 -0.29497997 -0.56018218  0.38390509 -0.97058503
  0.75943236  0.91681763  0.54544877 -0.91852716 -0.80613302 -0.54952998
  0.06143978 -0.52837158 -0.57845935 -0.15939377 -0.10305537  1.72481587
  0.40915685 -0.82431491  0.69456917 -0.86191584 -0.22987163 -0.56715783
 -0.66917384 -0.94330771 -0.45120936 -0.17265318]"
Pulmonary infarction,0.5327753656720436,0.9784457277406124,"[-0.1943291   0.95674518 -0.52543212 -0.24616971 -0.14748057 -0.42639958
 -0.39571318 -0.28232497 -0.4834442  -0.12121948 -0.1040819   4.5449946
 -0.0427533  -0.52334117  1.5416818  -0.32039552 -0.54314387 -0.28933572
 -0.52810329 -0.33477047 -0.51858323 -0.2554804  -0.2849839  -0.10875322
 -0.22178531  0.89838089 -0.54448971 -0.49928854]"
Drug tolerance decreased,0.5328456982343603,0.5348552896367107,"[-0.70843338 -0.5346453  -0.81681361 -0.00472312 -0.6478221   0.51820743
 -0.72730419 -0.66894766 -0.7528961  -0.49201037  0.4416606  -0.69615815
  3.02848221 -0.08464293 -0.4520337  -0.53408617  0.08038926  2.30964234
 -0.87975976 -0.05358017  0.9228529   0.25892517 -0.44210879  1.43512483
 -0.63340298  1.66082271 -0.99447319 -0.53226577]"
Metastatic malignant melanoma,0.532907374653474,0.3734824881033175,"[ 0.44871106 -0.15341696 -0.2568705  -0.71609412  1.31092747 -0.25465505
 -0.31134572 -0.21469708  0.19406744  0.18595093  0.75719097  0.20167817
  0.73225433 -0.95662861 -0.63562966  0.3844236   1.06880462  0.05718163
 -0.82839852 -1.16582794  3.89344073 -0.5143981   0.4026855  -0.4985232
 -0.74417393 -1.22552771 -1.22303694  0.06190758]"
Infection susceptibility increased,0.5330427306271867,0.705493820259049,"[-0.7475963   4.59128034 -0.4492338  -0.42838992 -0.01302525 -0.25778551
  0.91444861  0.97527917  0.26783748 -0.31640497 -0.23151834 -0.4996358
 -0.09599979 -0.60111557 -0.42653764  0.20132048 -0.39836233 -0.33943638
  0.82000581 -0.47329984 -0.63630302 -0.03948101 -0.43174464 -0.73838566
  0.26661268  0.20182718 -0.63686773 -0.47748829]"
Diverticulum intestinal haemorrhagic,0.5334741571005652,0.48021933351392965,"[ 0.99803287 -0.57112447 -0.65442786  1.06060083 -0.28377547 -0.33440864
 -0.88430343 -0.56792781 -0.3506829   4.30780915 -0.18209517 -0.68435193
 -0.23151007 -0.57648697  0.3968638  -0.53058623 -0.28026524 -0.19419693
 -0.62582964 -0.39485542  0.7160523  -0.33801072 -0.08348344  0.74690969
 -0.14387738 -0.27910565 -0.98344792  0.94848465]"
Catarrh,0.5335290983193622,0.5901530588435119,"[-0.54436736  0.89362128 -0.76237877 -0.86777891 -0.39289917 -0.50172715
 -0.77878388 -0.52053567  1.3801907  -0.62763052 -0.53341067  0.72831434
 -0.8880033  -0.59505177  0.70688864 -0.34669422 -0.40482064 -0.07951314
 -0.64004671  3.87030057  0.71573006  0.81647114 -0.23705032 -0.05461298
  1.28143748 -0.34726501 -0.48658077 -0.78380326]"
Penis disorder,0.5335538398030278,0.547982038796718,"[ 0.25170148 -0.7370757  -0.73228245  1.25813844  1.80793604 -0.13005078
 -0.30918155 -0.7187532  -0.69154289  3.94357978 -0.52043344  0.58739987
  0.59140153 -0.42259991 -0.21286876 -0.51651141 -0.36705798 -0.02184299
 -0.87720474 -0.97022908  0.06495363 -0.37374599 -0.27942024  0.85734677
 -0.67232648 -0.10071255 -0.78661855  0.07800116]"
Hypereosinophilic syndrome,0.5336733529473273,1.6636638280515068,"[-0.29354587 -0.32009701 -0.31837186 -0.2726378  -0.29548398 -0.32063789
 -0.31031017  0.03978625 -0.31171886 -0.32030989  0.01412242 -0.3200547
 -0.02645113  0.10364895  0.07631975 -0.31890717 -0.31101306  0.6534402
 -0.15702882 -0.31867618 -0.30491639 -0.31982324 -0.32042665  5.068301
 -0.29865521 -0.31180476  0.11654371 -0.30129163]"
Necrotising fasciitis streptococcal,0.5337642278788592,1.5040067277942935,"[-3.54045821e-01 -3.46575656e-01 -3.54377242e-01 -3.52285342e-01
 -3.53915508e-01 -3.48034059e-01  3.71663489e+00 -3.54220804e-01
 -3.54326108e-01 -3.09597539e-01 -3.53956348e-01 -3.54413532e-01
 -2.09675211e-04 -1.78923238e-01 -3.53725104e-01 -3.53548101e-01
 -3.42717745e-01 -3.54295100e-01 -3.53511454e-01 -3.20938540e-01
 -3.54481766e-01 -3.32081631e-01  1.21785355e+00 -3.52788935e-01
 -2.45216503e-01  3.15265559e+00 -3.54454646e-01 -3.54503633e-01]"
Peroneal nerve palsy,0.5337846219735918,0.32163585681113016,"[-0.24396984 -1.52477441 -0.90469618 -0.79351149  1.11543086 -1.44711229
  0.16889567 -0.34615947  0.87432417  0.38250465 -1.45450069  0.21791829
  0.72755724  0.0668921   0.57588682 -0.97999972 -0.13593207  0.12626642
 -0.85043509  2.54646905  1.79650411  0.63424486 -0.02890927  1.35883141
  0.4163658  -0.6730217  -1.559261   -0.06580824]"
Breast oedema,0.5343899944976076,1.0822807727363304,"[-0.49314112 -0.49271205 -0.44937906 -0.4932809  -0.49341104 -0.49334009
 -0.49156239  1.07396115 -0.45548131 -0.4930781   1.09600662 -0.49304848
 -0.4285508   1.30856574  1.23033638 -0.48670618 -0.09067683  3.89994979
 -0.3982572  -0.49284515 -0.49370764 -0.49306195 -0.44894896 -0.48784628
 -0.49350385 -0.49308326  1.53953859 -0.49273564]"
Coronary artery embolism,0.5343899944976076,1.0822807727363304,"[-0.49314112 -0.49271205 -0.44937906 -0.4932809  -0.49341104 -0.49334009
 -0.49156239  1.07396115 -0.45548131 -0.4930781   1.09600662 -0.49304848
 -0.4285508   1.30856574  1.23033638 -0.48670618 -0.09067683  3.89994979
 -0.3982572  -0.49284515 -0.49370764 -0.49306195 -0.44894896 -0.48784628
 -0.49350385 -0.49308326  1.53953859 -0.49273564]"
Acne conglobata,0.534695558460302,0.7687932229924613,"[ 0.86929792  3.48186576 -0.68158944 -0.46502636  0.31471562 -0.69050467
  0.48526975  0.4681697  -0.58805081 -0.4822454  -0.1751641   2.78431682
  0.05662818 -0.69321267  0.30193346 -0.42684457 -0.6944734  -0.06110029
 -0.69032146 -0.69439753 -0.60900942  0.51406948 -0.69148906 -0.16004158
  0.56616555 -0.69109634 -0.69408296 -0.65378217]"
Infusion site reaction,0.5349573467654908,0.5819796618148623,"[ 1.08114018  4.35906031 -0.41724412 -0.62400736  0.45183358 -0.57797425
  0.71151609  0.75094809  0.42865605  0.01334566 -0.74694534  0.24577089
  0.80097065 -0.84197546 -0.30812806 -0.32931139 -0.58787542  0.05581187
 -0.82537368 -0.5127788  -0.14973774 -0.66331946 -0.54548968 -0.15854355
  0.13536811 -0.54452463 -0.90676301 -0.29442953]"
Arthritis reactive,0.5349872610559377,0.6851227242414,"[-0.26253778 -0.77764161 -0.42908191 -0.72906173 -0.54279337 -0.44185252
  0.09959615 -0.3469562   0.00699147 -0.71575816 -0.31111117 -0.56239694
  1.17815153 -0.3697736  -0.37589103 -0.2702836   0.44976483  0.03465443
 -0.42205815 -0.72427708  2.2198228  -0.63873298  0.50504671 -0.19832148
 -0.53659517 -0.6536201   0.91004558  3.90467105]"
Arteriovenous fistula site infection,0.5352222594035344,0.5599675195336206,"[-2.27627583e-01  2.64851650e+00 -2.12318413e-01 -4.24065818e-01
  6.21033137e-01 -9.51035223e-01 -6.78155412e-01  1.80629851e-01
 -9.40490473e-01 -5.14098827e-01 -2.96973370e-02  1.85649700e+00
 -1.64108179e-01  1.05186750e-01  6.70276987e-01 -4.56054346e-01
 -4.79458137e-01  2.98522743e+00 -5.57888162e-01 -9.50483838e-01
 -9.27323742e-01 -5.14728570e-01 -2.80422373e-01 -3.60260747e-05
  4.16679958e-01 -9.50333489e-01  5.84478149e-01 -8.10199812e-01]"
Scrotal abscess,0.5352455547467388,0.6657261991073016,"[ 1.30700202  1.95864258 -0.77858168 -0.55311505  3.48698388 -0.80020577
  0.67533252 -0.57351536  0.3318683  -0.02383119 -0.5668126  -0.55409326
 -0.28239186 -0.53166258 -0.76614318 -0.69053169 -0.3085991  -0.32781782
 -0.37456909 -0.24733958 -0.71863918 -0.79303424 -0.74256398  0.75003242
 -0.23670514  0.84322397 -0.79729155  1.31435819]"
Asthenia,0.5354666161343271,0.476203259582476,"[ 0.15781466  0.06830104  0.32225143 -1.07969584 -0.69675554  0.85107772
 -1.11979529  2.18307075  1.16964427 -0.55469315 -0.71972331 -0.52865722
 -0.20843283 -0.12393894 -1.10352251  0.96948127 -0.49013049 -0.74134319
 -0.73694373 -0.98036618  0.48994298  0.31658438  3.03512498 -0.62256419
 -0.27546147 -0.38600243  1.40213406 -0.59740126]"
Atheroembolism,0.5355882794675534,0.8241239421847687,"[ 0.13900806  0.08722759 -0.619729   -0.64810812 -0.51249501 -0.64707584
 -0.60957705 -0.14582367 -0.63777281  0.29041443  4.09470774  1.10885041
  0.40284957 -0.41716188  0.26474157 -0.41447422 -0.42733369  1.77132493
  0.92468193 -0.64640621 -0.26326571 -0.62186228 -0.5924971   0.47658722
 -0.53581451 -0.64457171 -0.64919556 -0.5272291 ]"
Eyelash hyperpigmentation,0.5356048918356251,1.1346196532597692,"[-0.47126992 -0.47138831 -0.47047884 -0.47182728 -0.20654401 -0.47149004
  1.64400238 -0.47051867 -0.36981007 -0.47159414 -0.47145663  0.97261806
  0.91449156 -0.47166741 -0.24310107 -0.47159678 -0.47106698 -0.41830036
 -0.47174514 -0.26025291  0.69910168 -0.29207773 -0.26226621  0.16185522
 -0.47112222 -0.12765903 -0.47102299  4.38618785]"
Erythema multiforme,0.5357918518074938,0.5677012834054255,"[-0.90196641 -0.03144448 -0.6112145   0.1169936  -0.84967279 -0.64045706
  1.45543004  0.48054101 -0.38840739 -0.70637017 -0.25744147  0.18830534
  0.18941457  1.99525712  0.81628134 -0.59411671 -0.46314711 -0.71470047
  0.22314727 -0.70496262 -0.93824837 -0.46121802 -0.17505044  1.10461019
 -0.24570719 -0.91474844  3.5673662  -0.53847303]"
Drug titration,0.5360761983378022,1.2258363987280132,"[-0.43663835 -0.43673029 -0.43593526 -0.43711402 -0.20521225 -0.43681922
  1.41247406 -0.43597008 -0.34793392 -0.43691021 -0.43679001  0.82557226
  0.77475986 -0.43697427 -0.23716921 -0.43691253 -0.4364494  -0.39032255
 -0.43704222 -0.25216275  0.14625012 -0.27998293 -0.25395852  0.44911665
 -0.43649768 -0.13625355 -0.43641094  4.60801724]"
Abscess bacterial,0.5361977302064612,0.9896878619041265,"[-0.0924383  -0.15984274 -0.50765234 -0.08245468 -0.00916503 -0.49064416
 -0.47804302 -0.3077814  -0.52880006 -0.4328613   0.53570583 -0.5408031
  1.46969999  1.00486249 -0.52301808 -0.5171788  -0.23127886  0.19556459
 -0.21275793 -0.41160425 -0.439426   -0.49519072 -0.33420343  4.5960241
 -0.07595019 -0.07455982 -0.53384346 -0.32235934]"
Acute cutaneous lupus erythematosus,0.5362546634305344,1.8109470411999502,"[-0.29502664 -0.29502664 -0.29502664 -0.29502664  0.0395026  -0.29502664
 -0.29502664 -0.28137726 -0.29502664  0.04301599 -0.16225665  4.80265526
 -0.29522036 -0.29502664  1.74298596 -0.28035088 -0.29502664 -0.27400203
 -0.29502664 -0.29520998 -0.26808769 -0.27728102 -0.29502664 -0.06789672
 -0.29502664 -0.29502664 -0.29610421 -0.29502664]"
Cancer fatigue,0.5364731619777724,0.8631713442996365,"[-0.21637043 -0.39387334 -0.61764699 -0.37395187 -0.52963204 -0.62027951
 -0.4206848  -0.10249927 -0.33783614 -0.33171912 -0.29561457 -0.61769877
  1.07057044  0.35511936 -0.01198037 -0.60785718 -0.1567213   2.73312708
  0.8618318  -0.4172852  -0.06661659 -0.58145267 -0.61990402  3.7287281
 -0.60563389 -0.56320265  0.27533274 -0.53624884]"
Ventricular tachycardia,0.5365948480232963,0.3993703423660635,"[ 0.18141654  0.91522331 -0.83903706 -0.74856317  2.1768941  -0.93803152
  0.1205038  -0.23995706  0.46518646  0.10585728  0.08075403 -0.89215779
 -1.02345041 -0.63389907 -0.68058891 -0.73141613 -0.59789826  0.25619144
 -0.14997646  3.00976679  0.02399488 -1.34350032 -0.07403445  0.09550866
 -0.17190257  0.6252862  -0.98669932  1.99452901]"
Application site wound,0.5368763951449889,1.3107447628747682,"[-0.40896366 -0.4071206  -0.40892572 -0.38249101 -0.40903767 -0.28079253
 -0.40953428 -0.40884485 -0.40906495 -0.40875723 -0.28916899 -0.40741842
  4.50823946 -0.40897275 -0.40660862 -0.40679044 -0.36451648  1.47740188
 -0.28956292  1.04518752 -0.40711371 -0.40933224 -0.40911117  0.67297556
 -0.40869476 -0.05111049 -0.3180493   0.80617837]"
Retinal disorder,0.5369030232659393,1.5853388072288457,"[-3.05917148e-01 -1.75074817e-01 -3.07652410e-01 -2.94859324e-01
 -1.98450360e-01 -3.19293396e-01 -1.38893338e-01 -3.18209125e-01
 -2.99821587e-01 -8.47655390e-02  5.49471473e-01  5.11154482e+00
 -7.19342360e-02 -2.81549378e-01 -2.30654779e-01 -3.06928570e-01
 -2.31512921e-01  4.94784290e-03 -2.00813067e-02 -3.09266084e-01
 -3.37280013e-01 -3.17277421e-01 -2.93146226e-01 -1.04354305e-01
 -2.78547238e-01 -2.01301043e-01 -3.01141740e-01  6.19481690e-02]"
Adrenocorticotropic hormone deficiency,0.5369219050812356,1.1924088791777654,"[-0.43671666 -0.43405046 -0.44762348 -0.43396051  0.21984654 -0.44142451
  1.51680201 -0.44791116 -0.38437702 -0.42705658 -0.34809446  0.63501711
  0.8898294  -0.34597527 -0.37855328 -0.44377002 -0.43360047 -0.33626968
 -0.40839114 -0.24949353 -0.39289309 -0.41866326  0.02972648 -0.28083505
 -0.40978516  0.49221135 -0.44808009  4.56409199]"
Infected dermal cyst,0.5369289226157539,0.7133549169558089,"[-0.61869312 -0.67503323 -0.59899534 -0.60861698  0.56124616 -0.46083032
 -0.09785693 -0.31993052 -0.37802595 -0.52179248  0.49868131 -0.19864328
 -0.23330466 -0.07922137 -0.18579409 -0.5733454  -0.35468342  2.07190277
 -0.39973402 -0.62961734 -0.59998651 -0.62956435 -0.34665696 -0.03968016
 -0.71081737  2.00402591  0.36191727  3.76305039]"
Hospice care,0.5369425081589353,0.33728233130769725,"[-0.44310368 -0.52791633 -0.17927949 -0.52662913 -1.38501312 -1.54511324
 -0.28390217  0.07268093 -0.14666912  0.05954109 -0.50650465  1.73233168
 -0.59233206 -1.50657712  0.57523255 -0.37809305  0.43791449  2.5878812
  0.27680581 -0.8857545   1.10948429 -0.02399393 -0.12594009  0.36234666
 -0.29692434  2.64014712 -0.5094338   0.008814  ]"
Exostosis of jaw,0.5374385607902623,0.68597851128147,"[ 2.24681201e-01 -1.15247103e-01 -3.96134957e-01  1.21177720e+00
 -2.64594420e-01 -5.30662532e-01 -4.21662815e-01 -6.79004698e-01
 -4.92105786e-01  4.48414012e+00  3.01643816e-01  2.36562244e-01
  3.36303779e-01 -3.32521558e-01  2.26791411e-01 -7.70241178e-01
 -3.84186676e-01  5.34496039e-01 -7.80522863e-01 -5.88041381e-01
 -6.14653125e-01 -1.90643705e-03 -4.83311957e-01  9.38298627e-01
 -4.71508890e-01 -4.83899420e-01 -7.80769779e-01  9.62811332e-02]"
Cholecystitis acute,0.5375464439922154,0.4484141701247959,"[-0.40724401  3.2409599  -0.17521674 -0.8372265  -0.89725073 -0.87140301
 -0.41648636  0.33846834 -0.41816738 -0.12792439 -0.71272464 -0.38743984
  0.30243041 -0.64537203 -0.58625062 -0.56350068 -0.19926952  2.81406086
  0.59401332  1.20192992  0.34672556  0.16012316 -0.42497457  0.01486117
  0.82113427 -0.26148972 -0.73686353 -1.16590264]"
Cerumen removal,0.53763739503403,1.6813059648835902,"[ 3.86557609e-01 -2.60041830e-01 -3.17471756e-01 -3.18314648e-01
  5.08703103e+00 -3.17969420e-01 -3.16727264e-01 -3.16165495e-01
 -4.99331881e-03 -2.24922484e-01 -1.80480684e-01 -3.15144811e-01
 -3.07707247e-01  2.04364692e-01 -3.19170666e-01 -3.94520764e-02
  2.46357403e-01 -3.17037079e-01 -3.19763112e-01 -3.19466587e-01
 -3.19384638e-01 -3.19008925e-01 -3.19574274e-01 -2.34907742e-01
 -3.19208314e-01  1.98844980e-01 -3.18883255e-01 -9.73600895e-02]"
Pulmonary mass,0.5376620272398684,0.5262368611394184,"[-0.31481954 -0.76086038 -0.35267213 -0.64793608 -0.96761677 -0.58018973
 -0.42805709 -0.52528798  0.38752448 -0.82845749 -0.12645729  1.45673906
 -0.94502882 -0.00374581  0.92065328 -0.37732806 -0.36441507 -0.06646146
 -0.44044379  3.54729099 -0.27094759  0.18905888 -0.06796662 -0.56850231
  1.10869424  2.15346227 -0.97287097 -0.15335823]"
Seizure,0.5377417842097166,0.3599014386200765,"[ 0.40486727  0.0681464   0.04386264  0.70243585  1.6557121   0.95579101
 -0.50217685  1.3015499   0.38893588 -0.93167605 -0.76464744 -1.24247667
  0.43296606 -0.63387937 -0.71695656  2.91138162 -1.07070357 -0.41756397
  1.38183284 -1.07255776 -1.02274259 -1.2057226   0.20676137  0.72638741
  0.12363682 -0.98505327  0.01761146 -0.75572193]"
Arthralgia,0.5377945945617386,0.3134958060423285,"[ 0.56977725  2.05996892 -1.08233623  0.32315522 -1.34377648 -1.39375584
  1.02412029  0.67404114  1.57790491 -0.84180923  0.35545445  0.6512947
 -0.33180523 -0.14828127  1.19695636  0.59581777  0.15063572 -1.10412738
  0.60154219 -0.57442678  0.97837388 -0.16173261  0.9315262  -1.38832336
 -1.50969587  0.55690671 -0.92678096 -1.44062448]"
