pt,mean_mae_xgboost,std_mae_xgboost,z_mae_xgboost
Intestinal operation,0.04904273124085201,0.041462401135906476,"[ 0.37683002 -0.52498599  0.37297467 -1.17666642  2.00941455 -0.91855334
 -0.22048245 -0.89638685 -0.91685668  1.15474114  2.1559923   0.15294598
 -0.43124909 -0.33352858 -1.13604964 -0.38843255  0.5847528   2.7107867
  0.04107735 -0.72554537 -0.6260888  -0.38352378  0.33361754  0.52224098
 -1.07120348  0.6220689  -0.98700255 -0.30088737]"
Toxic skin eruption,0.04904648733482105,0.038466429113253604,"[-0.50629716 -0.53470264 -0.80054034 -0.22517429 -0.9680447  -0.04280086
 -0.57607561 -0.97718627 -0.13954829 -0.58763355  0.58486693  1.88446163
 -1.2336604  -0.45430769 -0.01429215 -0.62840971 -0.15198068  1.68565678
  0.82847802 -1.16275729  1.02353779  0.64915765 -0.5445245   2.50442798
 -0.05941099 -0.78772262 -0.76702573  2.00150868]"
Alopecia areata,0.049048271730455624,0.04691513610013201,"[ 0.10333081 -0.43289611 -0.9474542   0.3852555  -0.39991488 -0.64569247
 -0.11940414 -0.56115102 -0.3377133   0.71161365  1.79715998  0.04197827
 -0.76217622 -0.24688564 -1.00421606 -0.7867335   0.17338172  1.04230524
 -0.52367152 -0.57023668 -0.28422328 -0.2039677  -0.82178992  3.60535807
 -0.0260005   1.87052468 -0.80986254 -0.24691825]"
Metastases to central nervous system,0.04905157307476489,0.03231037756427406,"[-0.45967509  2.23340859 -0.63446335  0.13011829 -0.95673852 -0.57562965
 -0.7485591   0.34067487 -0.20209739 -0.18447454 -0.72575144  2.10568984
 -0.71988938 -0.97169083 -0.068305   -0.80671007  0.29517417  0.0702678
  0.06488405 -0.82292545  1.22715077  0.01997782 -0.46578399  1.28365769
  1.24174968  2.00772656 -1.30780465 -1.36998171]"
Gastric varices haemorrhage,0.04905867820847421,0.04829679004812835,"[-0.18418956  2.16672683 -0.87051885 -0.30930593  0.22101513 -0.7303987
 -0.64121021 -0.65876871  0.31429574 -0.53896293  0.59618459  1.08180132
 -1.00733416 -0.75026546  0.37328666 -0.22669849  1.60542077  3.31486979
  0.70552242 -0.83290458 -0.50125127 -0.09055407 -0.9002644  -0.9487388
 -0.15722832 -0.66492684 -0.03090273 -0.33469921]"
Infusion site bruising,0.049071914881157364,0.04436650374129122,"[ 1.63570883 -0.8201091  -0.9474392  -0.02286552  2.33112609 -0.85498963
  0.04580345 -0.33670981  0.03312127  1.18766793 -0.19942968  2.27340816
 -0.18932032 -0.56771293 -0.46999956 -0.93224656  1.11612717 -0.6144194
 -0.82170476 -0.10306537 -0.83088641 -0.34129303 -0.46924773  2.048558
 -0.19019033 -0.04806417 -0.899254   -1.01257339]"
Hypertensive heart disease,0.0490829046383234,0.034262463772816054,"[ 0.68761588  1.73700721 -0.29478147  0.00400718  2.9058487  -0.94208909
 -0.57901873 -0.76342322 -0.09926966  0.34318396 -1.26253746  1.86601793
  0.27602316 -0.64225083  0.08511677 -1.10823083  0.1290603  -1.0373741
  0.03181525 -1.07063156 -1.04972229  0.10163909  0.4084186   1.68550511
  0.1468893  -0.35292635 -0.52390672 -0.68198614]"
Necrotising fasciitis,0.04910356121195312,0.047429891125981796,"[ 0.16483518  1.19085309 -0.90898794  1.01056316 -0.68348818 -1.0207785
 -0.93419034 -0.35230534 -0.01065051 -0.26085169  0.46894519 -0.47994759
 -0.3719267  -0.74745222 -0.93828909 -0.74169888  0.1714467  -0.52907984
 -0.09175913  0.83173672 -0.88831413  0.60568263 -0.76913086  3.61870806
  0.61112504  1.60364161 -0.82549387  0.27680742]"
Loss of control of legs,0.04911138820572801,0.08011683033441287,"[ 0.28463442 -0.21501462 -0.18730916 -0.49986135 -0.09479235 -0.49337144
 -0.10882876 -0.54575842 -0.46791842 -0.4303265   4.69966979 -0.56239914
 -0.50229621 -0.44432025 -0.53122043 -0.0483262  -0.19016624  1.33697915
 -0.23233334  0.43838349 -0.1359332   0.18160598 -0.47458178  0.71809124
 -0.40276984 -0.52643224 -0.389395   -0.17600916]"
Varices oesophageal,0.04911735490914706,0.05252834264582965,"[ 0.19370018 -0.2885561  -0.86914174 -0.11446616  0.13395374 -0.9274266
 -0.32224037 -0.71757369  0.13921327 -0.70037962  3.45084899 -0.14494727
  1.64956848 -0.65648848 -0.85237387 -0.83665762  0.34424559  1.07762377
 -0.4229667  -0.90064585  0.89558743  0.3209153  -0.86723802  1.89136991
 -0.71912526 -0.37347476 -0.61689148  0.23356693]"
Erectile dysfunction,0.04912394029695945,0.043799969078461495,"[ 0.16309627 -0.42346963 -1.05494177  0.16705155 -0.51909041 -1.08205223
  0.20821527 -0.59775666 -0.46165534 -0.50547078 -0.80943153  1.90628645
 -0.47587381 -0.78917322 -0.43259206 -0.62350834  1.46468454  0.16629634
 -0.16943745 -0.67007555  0.66161797  0.99145496 -1.1142228   3.00700322
  0.12907725 -0.31288114 -0.72828238  1.90513129]"
Implant site infection,0.049127908642822626,0.05377221525840087,"[-0.68981682 -0.45500441 -0.42172817 -0.15898988  1.24505985 -0.75279227
 -0.02957833 -0.69651709 -0.5385728   0.42784824  3.95402233  0.14042979
 -0.69334896 -0.20365293 -0.73170299 -0.8075072   0.09469     1.19031884
 -0.61753887 -0.41522138 -0.5191768  -0.23184661  0.29821777 -0.02798565
 -0.36798803  1.86088459 -0.82626894 -0.02623328]"
Paranoia,0.04913966642184614,0.06379923250814577,"[ 1.56436510e+00 -3.40329005e-01 -6.68328186e-01 -4.76486200e-01
  1.71648931e+00 -5.21212151e-01  3.93908599e-01 -3.13399321e-01
 -7.17861246e-01 -1.08736412e-03  4.14288134e-01 -2.72858771e-01
 -1.38370776e-01 -2.43062443e-01 -6.47320960e-01 -4.10211467e-01
  1.07686144e+00 -7.30623933e-03 -5.29294738e-01 -4.81748844e-01
 -5.35199053e-01 -1.25648066e-01 -7.35652330e-01  4.03154463e+00
 -3.62776652e-01 -4.12850262e-01 -5.78986314e-01 -6.77466816e-01]"
Spinal fracture,0.04914323299095803,0.02766771868788672,"[-0.28105293  0.57824024 -1.00386138 -0.29123686  0.237303   -1.26153425
 -0.83655519  0.37979172 -0.91658566  0.89728596  1.45166073  0.79991657
  0.71178759 -1.38851262 -1.26854038 -1.09124899  0.60010338  1.04526589
 -0.43704748 -0.67441913 -0.41474471 -0.8152655  -0.74646077  2.05842182
  0.67898588  2.42232166 -0.55077326  0.11675466]"
Chikungunya virus infection,0.04915543230979854,0.05068008142903722,"[ 1.15318095  0.72098022 -0.70885296 -0.34423699  1.12737382 -0.63276791
  0.37063911 -0.93576706 -0.43307201 -0.47146842  0.72835478  0.16082306
 -0.72456568 -0.94690979 -0.42955923 -0.74698499  0.52987311 -0.4054943
 -0.17120584 -0.81527822 -0.66045589  0.3596116  -0.90663176  4.00718937
  0.11158176  0.51867933 -0.83800566  0.3829696 ]"
Blood uric acid increased,0.049172728747664644,0.04931941926193092,"[-2.15914602e-01 -8.07424815e-01 -8.07029300e-01  4.40321458e-02
  1.05286021e-01 -1.90823283e-01 -2.42470659e-02  2.28024149e-01
  9.36392152e-02 -6.79414100e-01  2.97514245e+00  2.95049307e+00
 -9.53971535e-01 -7.23432919e-01 -5.50706274e-01 -5.18704884e-01
  5.22736604e-01 -5.23341404e-01 -7.20210020e-02 -9.70431576e-01
  1.62787131e+00  9.06334535e-01 -1.27411328e-01 -6.39937978e-01
 -2.29155703e-01  9.83578959e-04 -8.86880803e-01 -5.33694509e-01]"
Unintentional use for unapproved indication,0.049176001360007944,0.06601246199856964,"[-0.5752101   1.39415177 -0.53424475 -0.72001276  1.61266682 -0.5303354
 -0.56609333 -0.45393483 -0.03560013  1.52802065  3.96638569 -0.36523201
 -0.24081033 -0.65176747 -0.47833852 -0.69941151 -0.72332515 -0.26974451
  0.36385793 -0.10391081 -0.58742211  0.48440465 -0.51180437 -0.09431142
  0.01190404 -0.28484935 -0.43184681 -0.50318589]"
Hepatic cancer metastatic,0.04917600864843863,0.03871537910740388,"[-0.38564294 -0.02738835 -1.03964389  0.14295513  0.81566906 -0.63700275
 -0.05232361 -0.06791387  1.11459303  0.21572022  0.88290607 -1.19375398
  0.56263829  0.89758686 -1.02156424 -1.20192318  0.97955092 -0.97640611
 -1.21366387  1.91296055 -1.21760417 -1.11837178 -0.45120385  2.62388826
 -0.19553106  0.45456722 -0.74881165  0.9457137 ]"
Asthma,0.04917753544901964,0.034367303417315864,"[ 1.31728903 -0.21419652 -1.02812315 -0.60980987  2.38957601 -1.33932696
  0.90620599 -0.19866787  0.16003224  0.86564249 -0.57743322  0.87656923
 -1.26327965 -0.70854876 -0.90537095 -0.87077961  1.60883383 -0.4321684
 -1.11157814  0.07888145  0.36928779 -0.38657439 -0.42880514  2.25218133
  0.1645202  -0.29040351 -1.02182999  0.39787655]"
Drug delivery system malfunction,0.04917892851325641,0.052586340846096924,"[ 0.76693429 -0.62656657 -0.6140583  -0.6725421   0.94811427 -0.84190705
  0.14334113 -0.91753093  0.10652039  1.13889092 -0.33233592  3.9101653
 -0.32178766 -0.89308354 -0.20592917 -0.55922858  0.3752992   0.21620754
 -0.88108116 -0.51551836 -0.27572595  0.16332386 -0.74355041  1.58973306
 -0.23601757  0.61084049 -0.78041498 -0.55209216]"
Cerebral thrombosis,0.04919265934882127,0.06143613604515679,"[-0.26286802  0.14736832 -0.72212781 -0.60398601 -0.55705535 -0.57355927
 -0.7411566  -0.57833776 -0.1833921   0.21520433 -0.61252238  4.53139179
 -0.04794882 -0.7660484   0.31942481  0.23115146  0.52273876 -0.57029356
 -0.77749501 -0.26134753 -0.27416932  0.28770158 -0.287167    1.07973878
 -0.02147021  0.95134799 -0.42809618 -0.01702649]"
Angiodysplasia,0.049196622252190805,0.054404637863721725,"[ 0.05130577  0.35821837 -0.45120894 -0.60444761  0.49424789 -0.81176432
 -0.57121948 -0.8565811   0.40018219 -0.62791881  4.40263042  0.79687619
 -0.85903061 -0.68842227 -0.57514341 -0.83211498  0.98957342 -0.13530029
  0.11969757  0.43691097 -0.19037402  0.28763776 -0.65704311  0.23495115
  0.33491834 -0.31162661 -0.71471721 -0.02023727]"
Quality of life decreased,0.04919668464667527,0.03817125080810605,"[-0.82103317  2.82742358 -0.98641864  0.14633885 -0.77476931 -0.97751376
 -0.36524767 -0.31498835  0.11547949  0.26627047 -1.14260402  0.20816028
  0.14647115 -0.83475633 -0.48401188 -0.2260635   0.87694184 -0.34797734
  0.46076803 -0.58707508  0.01617081  1.11011121 -0.79334279  2.62825521
  1.43033983  0.23789133 -1.17751055 -0.63730969]"
Thrombotic microangiopathy,0.049212643365497064,0.0518073618643677,"[-5.51646720e-01  9.99599282e-01 -7.70605173e-01 -4.45429984e-01
  8.48493548e-02 -2.41530266e-01 -7.84437680e-01 -2.76023219e-01
 -9.95049291e-02  4.06770329e-01 -4.43914984e-03  4.44725203e+00
  5.41313535e-01 -9.46147991e-01  1.03123729e+00  1.71223423e-01
 -3.34613274e-01 -4.81724672e-01 -6.98536766e-01 -4.49074893e-01
 -5.64914875e-02  4.85645378e-01 -3.90406918e-04 -8.02586861e-01
 -4.76852072e-01  3.73631950e-01 -5.66707661e-01 -5.54779363e-01]"
Motor dysfunction,0.04921746889138074,0.04196343459161245,"[ 0.66975062  0.83098458 -0.47206726 -0.49635082 -0.60091131 -0.70020384
 -0.42695956 -0.05946658  0.10317608 -0.1317455  -0.32320158  3.3217951
 -0.42954157 -1.08018062  0.09574769 -0.70325187 -0.19476718 -0.61992498
 -0.54297452 -1.13985396  1.0378137   0.35082228 -0.97529618  2.19699438
  0.95587868  1.00975396 -0.85192322 -0.82409653]"
Blindness,0.04921890801912195,0.030815574621912124,"[ 0.13731528  1.68810477 -1.5424699   0.81051956 -1.28800874 -0.73694838
  0.34815177 -0.58363065 -0.13697389 -0.28319834  0.89555864  1.17169124
 -1.0076394  -0.86338824 -0.47924171 -1.14838918  0.20732694 -0.71863742
 -0.23101834  0.36973329  0.20920742  0.2842037  -0.68558177  2.83712446
  1.40453289  0.06594674 -1.41466818  0.69037743]"
Chondritis,0.049231006985618955,0.04643448054561675,"[ 0.61821242  0.60442013 -0.89958114 -0.1085593   1.40575158 -0.39130589
  0.64880435 -0.88271786 -0.34042729 -0.5338354   1.58671719 -0.49456715
  0.01161358 -0.94898786 -0.64511212 -0.73266588  3.8609321  -0.80583537
 -0.13343851  0.00425436 -0.79568713 -0.2148307  -0.85872206  0.29818974
  0.61563906  0.0163585  -0.78516885 -0.09945049]"
Extravasation,0.04926083277153886,0.04928356456397428,"[-0.03464051  3.05215463 -0.89095736  0.33198446  0.31167675 -0.17284226
 -0.36716378 -0.33610445  0.08363828 -0.96602724  0.02591365  1.19746757
 -0.9220446  -0.89490081 -0.26468617 -0.52709677  0.14680649 -0.79405665
  0.27775926  0.17816514 -0.67706624  0.75787892 -0.92900054  2.02729466
  1.99363917 -0.9156724  -0.94406697 -0.7480522 ]"
Intestinal resection,0.04926282907295638,0.029017617623621653,"[ 1.04106303  0.07027205 -1.31093249 -0.17598409  1.97223845 -0.87043065
  0.36178222 -0.67514491  0.35356819  0.52933429  1.29793263  0.25427201
 -0.60740965 -1.51419674 -1.37031226 -0.76480436  0.43395249  1.99319112
 -1.41462699 -0.84148995  0.67899738  0.39667894 -0.23447621  1.49678292
  0.53694981 -0.5776823  -1.44662863  0.38710371]"
Neurotoxicity,0.049265917420387266,0.05776071141586738,"[ 1.36009222e+00 -5.95526464e-01 -6.82003524e-01 -6.79593934e-01
  1.70388216e+00 -6.07481528e-01  2.81438152e-01  2.65410714e-03
 -5.49915086e-01 -4.41709802e-01 -3.49625490e-01 -7.69634196e-02
  1.15327103e+00  9.26152770e-02 -8.35268438e-01 -8.28111777e-01
  1.27828879e+00  8.63355809e-01 -1.75814317e-01 -5.49007058e-01
 -6.27214344e-01 -7.34475899e-01 -6.14563781e-01  3.57059202e+00
 -6.02744982e-01 -7.89986287e-01 -6.36838144e-01  7.06547161e-02]"
Pleural effusion,0.04926795080683014,0.036066393662722705,"[-0.65893256 -0.16651237 -0.70926743  0.26733569 -1.31361824 -0.91454713
 -0.11289645 -0.21761753 -0.0469109   0.56489204  0.17847438  2.55878795
 -0.41791372 -1.06519096 -0.68183837 -0.84346205  0.92086559 -0.95333121
 -0.1420785  -0.81632282  0.34279656  0.00280413 -0.76278198  2.28416051
  0.56521591  2.41225835 -0.59492238  0.32055351]"
Band sensation,0.04928159454267459,0.06649335214084262,"[-0.01604659  1.73442853 -0.40859757 -0.62469299 -0.0637002  -0.44391579
 -0.73587589 -0.69677877  0.14940343  0.1223201   0.07785837  4.34839014
 -0.25106119 -0.44241729  0.79090827 -0.01462075 -0.63508365 -0.37734166
 -0.71094032 -0.65436105 -0.21491887  0.52329464  0.06935675 -0.36763803
  0.60537553 -0.5676234  -0.48182609 -0.71389567]"
Blepharitis,0.049285126379728025,0.035870556721888554,"[ 0.33989321  0.44788297 -1.05877168  1.07565902 -1.25077939 -0.86835266
 -0.6084261  -0.42229497  0.21151413 -0.6951375   2.20249043  0.59392479
  0.25317403 -0.67638646 -1.02756679 -0.41384709 -0.33566363  1.43177733
 -1.23822485 -1.20231477  0.68826805  0.37184432 -1.27415363  2.54012172
  0.44365729  0.87151527  0.11076898 -0.51057199]"
Vitreous detachment,0.0492930974395596,0.0564977452597974,"[-0.26901659  4.28645572 -0.5873147   0.68327946  0.04879179 -0.85805154
 -0.59632529 -0.51320369  0.07195398 -0.64504001  0.9173311   0.50871731
  0.26287272 -0.71572882 -0.45766102  0.0337193  -0.85878963  0.40449227
 -0.87237415 -0.1982647  -0.78509212  1.2374089  -0.07649296 -0.41283672
  0.3416571   0.33010021 -0.6445214  -0.63606651]"
Nodule,0.049295621655746046,0.06019054053170372,"[ 0.03251101  0.54088787 -0.5084241  -0.61424568 -0.39782242 -0.3954281
 -0.26694728 -0.66996548 -0.03784881  0.80125796  0.94054348  4.51701385
  0.03609649 -0.78743737  0.32401994 -0.44686376 -0.16642049  0.10878419
 -0.81040758 -0.72343252 -0.56491555  0.39992098  0.26039015  0.35276245
  0.15415064 -0.72909424 -0.56961957 -0.77946605]"
Colon cancer,0.049329173432042746,0.031680470483035975,"[-0.98959323  0.08649244 -1.26908759  0.29453448 -0.23550063 -1.13990936
  0.79070098 -0.51134661  0.24788368  0.52348475 -0.13842196  3.10199199
 -1.25575496 -0.73021464 -1.00090751 -0.5918362   0.27851527 -0.26779733
 -0.87360895 -0.42684708  0.45993441  0.64498479 -0.72943072  1.60913701
  1.06200932  1.09148688 -1.12716846  1.09626923]"
Inability to afford medication,0.049331517614573724,0.059069829338020026,"[ 0.60811327 -0.12189964 -0.18749291 -0.76819198  4.29411888 -0.52275979
 -0.39008663 -0.60721748 -0.59514244  1.02723432 -0.70896761  1.03952112
 -0.41723402 -0.71745961 -0.58455766 -0.55517691  1.27599877  0.09792138
 -0.61406351  0.01504911 -0.26933917 -0.17030349 -0.49947767  0.32896999
 -0.69826741  0.44355149 -0.25285684 -0.44998358]"
Blood bilirubin decreased,0.04933360344602122,0.0438286548676835,"[ 0.78670683 -0.27318047 -0.9770368  -0.14310588  0.35276733 -1.06520627
  0.64139803 -0.46122093  0.20970702  0.13114985  0.32192186 -0.962739
 -1.06411117 -1.12392339 -0.82639269 -0.62513636  1.41104895 -0.08570398
 -0.47380864  0.13834746  3.43132702  0.30356172 -0.36508535  1.15701827
 -0.08914421 -1.01125434 -0.90533542  1.56743054]"
Brain stem stroke,0.04933629880467272,0.04367244416819286,"[ 0.08372479  1.1007163  -0.96703578  0.29756999 -0.66616346  0.05541476
 -1.00396812 -0.77787915  0.44090997 -0.27538408  2.20514217  1.93056067
  2.16348253 -0.54420284 -0.32458547 -0.34865801 -0.77564152  2.03584363
 -0.95856175 -0.69001164 -0.33767915  0.19710154 -0.20943745 -1.11310641
  0.58570093 -0.49734845 -1.10016836 -0.50633564]"
Antidepressant drug level above therapeutic,0.04933739534043456,0.031454512319219856,"[-8.80912787e-01 -7.32204305e-01 -1.29574146e+00 -8.12303784e-02
  4.24753724e-01 -1.07655112e+00  8.16271136e-02 -5.52132250e-02
 -1.61787551e-01  4.14741327e-01  1.53800883e+00 -5.33326207e-01
 -1.97875137e-01 -3.18314673e-01 -1.11632606e+00 -6.15624954e-01
  3.58709244e-01  2.73887972e+00  1.51591380e-01 -7.64103377e-01
  1.61911870e+00 -2.17148556e-01 -6.99806392e-01 -1.64144007e-01
  2.34141873e-03  7.04050817e-01 -1.39714937e+00  2.27363728e+00]"
Urine odour abnormal,0.049337964448083124,0.04710301184967799,"[ 1.03112187 -0.91023263 -0.83911239 -0.41433624  2.27828157 -0.68912641
  1.20482634 -0.21356546 -0.89936459  0.43726061  1.4800155  -0.70710734
  0.33616177 -1.01273337 -1.0147133  -0.92137974  1.37823234 -0.08851712
 -0.85026386 -0.86586756 -0.07038248 -0.37735655 -0.59082509  2.3936375
 -0.3324072   0.08518302 -0.81468113  0.98725193]"
Retinopathy,0.049341874229347514,0.04552190325169779,"[-0.72774845  1.44221863 -0.79858157 -0.13463632  0.15474174 -0.87794083
 -0.52706898 -0.25904084  0.35288346 -0.44635465  0.59011236 -1.0727795
  0.36965098 -1.03435082 -0.87196001 -0.50616988  0.17389803  0.41187561
 -0.0427372   0.04835033  0.35710641  1.4528895  -1.04237365  3.42788588
  1.61870758 -0.69761726 -1.02443618 -0.33652439]"
Dermatillomania,0.04934349225796592,0.05385286893482199,"[ 0.39699152 -0.82505327 -0.81313397  0.14617275  0.28205878 -0.45841038
 -0.29425568 -0.90943829 -0.69916969 -0.609989    2.72949464  0.507147
  0.92538576 -0.62328049 -0.7794982  -0.60053453  0.6869517   2.17650629
 -0.46888062 -0.87099485 -0.90300352  0.4740581  -0.41115415  2.41939346
 -0.76362905  0.33435104 -0.51925763 -0.52882774]"
Bone marrow failure,0.04935230441995462,0.051727322357555686,"[ 0.47058777  0.544336   -0.54392035 -0.66266378 -0.86921736 -0.64319345
 -0.44524023 -0.70967984  0.13433004 -0.78092993 -0.92667832 -0.70289878
  1.22188817  0.37317989 -0.62370989 -0.38648952 -0.1251016   2.84722972
  1.57240563 -0.90931993  0.39466906  0.11891843 -0.44766302  2.76627162
  0.08534112 -0.17628729 -0.78412323 -0.79204092]"
Abdominal compartment syndrome,0.0493560649649411,0.07175418867580875,"[-0.31907062  0.12445951 -0.09378689 -0.4265952  -0.66604159  0.10541448
 -0.05305204  0.39168059 -0.53225946  0.24547873  4.89285062 -0.40876856
  0.57284701 -0.55258947 -0.22505913 -0.58078481 -0.62039353  0.14585916
  0.09663432  0.1020302   0.06438349  0.15454401 -0.12146457 -0.50412591
 -0.20853408 -0.46216386 -0.55480047 -0.56669192]"
Cardiac ablation,0.04937087799029244,0.03836104266913974,"[-0.42662962  0.10248523 -1.26317975  1.02224585  0.05116362 -0.6061259
  0.09219298 -0.51691258 -0.25145746  1.45889647 -0.25033058  1.14474637
 -0.39891608 -0.6489565  -1.07143025 -0.99825029  0.5766691  -0.98077663
 -0.53766997  0.27828695 -1.18089683 -0.36710788 -0.33134868  2.27243678
  0.75351503  2.7613221  -1.16084569  0.4768742 ]"
Eye inflammation,0.04937177256916464,0.045424009082769355,"[-0.36746362  0.05035015 -1.00140458  0.52852888 -0.05059598 -0.75538031
 -0.38662962 -0.58744368 -0.61983944  1.09068872 -0.80803406  1.12952266
 -0.14932513 -0.60061718 -0.62610475 -0.2908708   1.38831347 -0.55673063
 -0.7031132  -0.3456536  -0.76269689 -0.38883581 -0.48654835  2.8549162
  0.51296047  2.84830889 -0.89585759 -0.02044422]"
Erysipelas,0.04938716477174231,0.036050378333843655,"[-0.45656411  3.74775021 -0.80224955 -0.0860157  -0.19290598 -0.92235154
 -1.31188622 -0.01308375 -0.60148238 -0.86663872 -0.67532128  1.25096114
 -0.20305416 -1.2806033  -0.2049717   0.05636495  0.46295417  0.79458984
 -0.4495872   0.12176476  1.11139605  0.71972493 -0.4671089   0.01880906
  1.25813853 -0.68794872 -0.6520575   0.33137703]"
