pt,mean_mae_rf,std_mae_rf,z_mae_rf
Thrombotic microangiopathy,0.046542553191489346,0.051537796434564714,"[ 0.21501812  0.95468047 -0.02236188 -0.23565986 -0.82394945 -0.89275525
 -0.67945727 -0.40079378  0.05332449 -0.14965261  0.07396623  4.60138784
  0.33198798 -0.37327146  0.16685406 -0.10836913  0.10836913 -0.22877928
 -0.02924246 -0.11524971 -0.05676478  0.07740652 -0.79642713  0.82394945
 -0.88931496 -0.0842871  -0.90307612 -0.61753205]"
Gestational hypertension,0.046547619047619025,0.04900186591296645,"[-0.16144804 -0.58196388 -0.58814794 -0.14907993  0.6764916  -0.59742402
  0.07973016 -0.70564501 -0.69946095 -0.93754712 -0.47992695 -0.83860222
  4.17666753  0.16630695 -0.62525227 -0.68400081  0.42603731  0.33018444
 -0.52630737  0.24669968  0.03334973 -0.29131323 -0.3315096   1.67521671
  0.35801269 -0.58814794 -0.40571827  1.02279876]"
Agoraphobia,0.04655158730158728,0.04582294660704481,"[-0.58622809 -0.65800193 -0.85780478  0.38077893 -0.47905229 -0.26518564
  0.55924362 -0.15219033  0.37204968 -0.38545532  0.09368357 -0.90533071
 -0.94703713 -0.44656007 -0.64927268 -0.12745746  0.46079707 -0.86168445
 -0.67885514 -0.55082613  3.52427919  0.14266437 -0.4252219   1.49715314
  0.36332043 -0.26858035 -0.58428826  2.43506266]"
Growth retardation,0.04655257936507935,0.058826796918159875,"[ 0.0113833  -0.4844225  -0.66543096  0.45996949 -0.5552519  -0.56312183
 -0.70871559 -0.59853653 -0.2483245  -0.15782027 -0.61034143  0.51899399
  1.46338597 -0.1066657  -0.31128397  0.25928619  0.40881492  0.71180735
  0.0231882  -0.4962274   0.0586029  -0.3191539  -0.79134989  4.48544033
 -0.5198372  -0.43326793 -0.46474766 -0.3663735 ]"
Defaecation urgency,0.046555217831813565,0.034013053188160905,"[-0.45649677  0.859748   -0.87873767 -0.01861732  0.37755932 -1.19411513
 -0.44607107 -0.93086618  0.24984448 -0.35223976  2.62951078  1.9622659
 -0.19846067 -0.94129188 -0.34702691 -0.77969351 -0.58160519  0.33325009
 -0.04989443  0.46357136 -1.01427179  0.04914973 -0.52947668  2.70249069
 -0.19064139 -0.98560111 -0.46431605  0.73203316]"
Hypothyroidism,0.046556394993894974,0.0357186534708399,"[ 0.31288908  0.63181376 -0.24607033  0.70733871  2.94878467 -1.09778241
 -0.95869686 -1.04207341  0.19848     1.18067826  1.49324687  1.85442065
 -1.02562243 -1.04356896 -0.28345892 -0.73959972  0.25643231  0.11809453
 -0.77923163  0.57797419 -0.7904482  -0.88578911 -0.73922583  0.69275716
  0.40449113  0.00667653 -0.80502975 -0.94748028]"
Precancerous condition,0.046568627450980386,0.035215004313610423,"[-0.02784018  0.29232192 -1.18320777 -0.4872032   2.46385618 -1.15536759
 -0.6542443  -0.23664155  0.18096119  1.39200914  2.97889956 -0.26448174
 -0.19488128 -1.32240868 -0.13920091 -0.82128539  0.20880137  0.57072375
 -0.87696576  0.73776484 -0.15312101  0.06960046 -0.6542443  -1.23888813
  0.40368265  0.90480594 -0.29232192 -0.50112329]"
Product substitution issue,0.0465863997113997,0.04579992203313765,"[ 6.54079938e-01 -6.66748231e-01 -3.05909738e-01 -1.66842950e-01
  4.10195607e+00 -7.24947988e-01 -3.63529685e-02 -5.05014169e-01
 -7.26479561e-01  1.32307083e+00  4.00451523e-01  7.98354072e-01
 -1.57653515e-01 -3.36847503e-01 -1.89816538e-01 -2.26267965e-01
 -1.00985330e-01 -2.04574334e-03 -4.75914291e-01 -6.53270393e-01
 -9.70032416e-02 -3.82488365e-01 -7.60480471e-01  1.73077544e+00
 -4.30579743e-01 -8.55437969e-01 -7.73039366e-01 -4.34561832e-01]"
Carotid artery occlusion,0.04659197012138188,0.03140710978725807,"[-0.04756665  1.66929202 -0.74991792  0.0668906   0.75363406 -0.85917256
 -0.67187889 -0.37012797 -0.81755175  0.46749095 -0.27648114  1.41956712
 -1.43666139 -0.9528194  -0.29729154 -0.78633613  0.12932182 -0.05797185
 -0.19844211  0.23857646 -1.10889746 -0.29729154 -1.11410006  1.54442957
  1.47679574  1.51841656 -1.38983797  2.14793141]"
Diabetic neuropathy,0.046593406593406585,0.06101969776838909,"[ 0.25962913  1.86377695 -0.69634633 -0.24041957 -0.66272961 -0.53561639
 -0.18369136 -0.33916869  0.42771272  0.00435216  4.2778776  -0.65852752
 -0.28033943 -0.5083028  -0.71315469 -0.44527146 -0.40325056  0.78594089
 -0.13536733 -0.0313656  -0.42951362  0.91935724 -0.6060014  -0.27508681
  0.03691836 -0.71105364 -0.50515124 -0.21520703]"
Breast discharge,0.04659391534391533,0.0365016176219358,"[-0.62012545 -0.84208416 -0.33792081  0.33746783  2.4999798  -0.82622996
  0.56893905 -0.20791642 -0.89598841  1.18725259  1.23164434  0.87333957
 -0.48695022 -0.60427126 -0.21742894 -0.71525061  0.01404229 -0.79452158
 -1.02282196 -0.04937449  0.42942215 -0.37914171 -0.52817113  3.06438909
 -0.77232571  0.3596637  -0.12230378 -1.14331383]"
Deformity,0.04659863945578229,0.04007832895197444,"[-0.18989175  0.79033161 -0.48692914  0.25566432 -0.36811418 -1.16268918
  0.10714563 -0.50178101 -0.96218895 -0.54633661  1.94135146 -0.57604035
 -0.19731769  3.87209444 -0.6948553  -0.36068825  0.48586829 -0.06365087
 -0.72455904  0.64181291 -0.8656518   0.02546035 -0.72455904  0.75320193
  0.63438698 -0.62802189 -0.6725775   0.21853465]"
Macule,0.04660926870748299,0.07108745874136893,"[-0.23699488 -0.6472876  -0.51750113 -0.35840803 -0.17419498 -0.49656783
 -0.65566092 -0.50494115 -0.59286102 -0.35422137 -0.32910141  0.36588421
 -0.605421   -0.21606158 -0.45470122 -0.51331447  0.91852338  0.96038999
 -0.29142147  0.01420474 -0.58448769 -0.26630151 -0.4463279   4.25110505
  1.2660162   1.40836265 -0.50494115 -0.43376792]"
Organising pneumonia,0.04661531279178337,0.05496443907906539,"[-4.02178376e-01 -2.90698098e-01 -4.91362599e-01 -2.03000279e-01
 -8.37694665e-01 -6.25138934e-01 -2.71374850e-01 -4.25960836e-01
 -5.53791555e-01 -3.21912576e-01 -4.91362599e-01  2.57954747e+00
  1.17340956e+00  2.12343388e-03 -1.42057726e-01  1.10418562e-02
 -4.77984966e-01  2.12343388e-03  4.15343666e-01 -2.92184502e-01
 -7.63374479e-01 -2.13405105e-01 -6.08788493e-01  3.78948010e+00
 -1.77731416e-01 -4.25960836e-01 -8.03507379e-01  8.46400744e-01]"
Bruxism,0.04662179007728745,0.06524327498496309,"[-0.27683437 -0.17719386 -0.24634036 -0.48948993  0.24891974 -0.41365615
 -0.02873621 -0.44816253 -0.34397468 -0.15459085  0.06060588  0.03332177
 -0.62336932 -0.22400484 -0.38262717 -0.53362599  0.63544464  1.14514927
 -0.6652317  -0.05963145 -0.41098124 -0.34865577 -0.58471683  4.76952233
  0.17094603 -0.35280189 -0.59662019  0.29733566]"
Hypercalcaemia,0.046625212585034,0.03046446571708907,"[-0.43142295  1.38568237 -1.2276277   0.15799652 -0.3809478  -0.65611877
 -1.25693585 -0.46561579 -0.5779637   0.35501242  1.35963068  0.4233981
 -0.57959193 -1.50117044 -0.63820824 -0.85964759 -0.66100346 -0.40537126
  0.69531261  1.71458495  0.11729075  0.6578633  -0.17253429  0.17916351
  0.03099453  1.13493486 -1.27973108  2.88202627]"
Osteonecrosis of jaw,0.04664262820512819,0.032514616469996524,"[-0.06037719  1.42021926 -1.05795615 -0.16880968 -1.15455965 -0.80166116
 -0.84897716 -0.14022293 -0.02883319 -0.17768143  2.08757199  3.1373957
  0.07861356 -1.33199464  0.17521706 -0.97909615 -0.12445093 -0.87854966
 -0.11557918 -0.04953394  0.77356729  0.10424306 -0.44679117  0.49952879
  1.13238027  0.66907779 -1.02049765 -0.69224291]"
Age-related macular degeneration,0.046648703860242315,0.04534968352697129,"[-0.07941327  4.4014367  -0.54261203 -0.43931653  0.9426685  -0.4066969
 -0.34145764  0.07063703  0.24569572 -0.37407727 -0.60458933  0.71541841
 -0.72636928 -0.32514782 -0.60132736 -0.22293964 -0.56435845 -0.48063473
 -0.25555928  0.27614071  0.073899   -0.13377932 -0.67743984 -0.29905212
  1.41565315  0.53492311 -0.80030711 -0.80139443]"
Postural orthostatic tachycardia syndrome,0.04666666666666665,0.06019797166704984,"[-0.01954336  0.38760996 -0.54395683 -0.26709258 -0.55047129 -0.42343945
 -0.59932968 -0.53418515 -0.45275449 -0.13680351 -0.64004502  0.73450459
 -0.53907099 -0.27197842 -0.08143066 -0.05537285 -0.39412441  1.11234287
 -0.44298281  0.07003037 -0.52115625 -0.416925   -0.39412441  4.53405935
  1.21983134 -0.57164326 -0.43321113  0.23126308]"
Blood urea increased,0.046667729591836724,0.04151441562350836,"[-0.22800149  1.2165627  -0.44665761 -0.75851142  3.34218692 -0.65814467
 -0.80869479 -0.45382666  0.03725347  0.51758003 -1.0811188   0.43872044
  0.08026779 -0.18140265 -0.17781812 -0.74417331 -0.34629087 -0.30686107
  0.108944   -1.10621049 -0.42873498 -0.40364329 -0.58645414  2.82601511
  0.80434215 -0.41439687 -0.11329664 -0.12763475]"
Chemical poisoning,0.046676587301587295,0.0471299046992895,"[-0.49922526 -0.91179653 -0.81356528 -0.83321153 -0.26347026 -0.75462652
 -0.60727964 -0.31258588 -0.47957901  1.17070605  0.77778103  0.18839351
  0.11963163 -0.75462652 -0.63674902  0.12945476  0.27680164  2.4673586
 -0.72515715 -0.34205526  1.3082298  -0.34205526 -0.63674902  0.07051601
 -0.28311651 -0.51887152 -0.22417775  3.43002489]"
White blood cell disorder,0.04668040293040292,0.031073951642102384,"[-0.59455826  2.3760228  -0.22323563  0.04494183 -0.98650993 -1.13091318
 -0.88336476 -0.53267116 -0.51204212  0.29249025 -0.65644537  0.60192578
  0.4987806  -0.63581633 -0.71833247 -0.38826791 -0.38826791  1.22079683
 -0.34700984  1.22079683 -1.21342932  0.27186121 -0.75959054  0.23060314
  0.80821613  3.07741    -0.78021958  0.10682893]"
Blood calcium abnormal,0.04668263646922183,0.04791079070523354,"[-0.01984791 -0.27862832 -0.2234784  -0.36347436  1.18072349 -0.59255865
 -0.97436581 -0.39317047 -0.67740469  1.47768462  0.66740498  1.94009551
  0.54862053 -0.7028585  -0.35074745 -0.65619318 -0.29135523 -0.13439006
 -0.19802459  0.57407434 -0.78346223 -0.77073533 -0.85982366 -0.55013563
 -0.45680499  3.61156241  0.11590574 -0.83861215]"
Genital infection fungal,0.04668367346938774,0.0413246496730488,"[ 0.82925585  0.08025057 -0.52471524 -0.43829155  3.83968093 -0.87040999
 -0.63994682 -1.12968105 -0.52471524  1.85193614  0.28190583  0.68521637
  0.08025057 -0.43829155  0.38273347 -0.17902049 -0.20782839  0.85806375
 -0.35186787 -0.65435077 -1.04325736 -0.69756261 -0.74077446  0.512369
  0.39713742 -0.38067576 -1.00004552  0.02263478]"
Blood pressure decreased,0.046686260055352924,0.029336331024335426,"[-0.5639467  -0.0177332  -0.92793474  0.26602008 -0.25951754 -0.89630373
 -0.42523316 -0.28173639 -0.9432102  -0.43356523  1.25090166  1.54607296
  0.61349827 -1.00323197 -0.72009587 -0.97823576 -0.38280132 -0.22588066
 -0.03439734  0.61704712 -0.03918057  0.3871437  -0.6861504   3.66504189
  0.71101436  0.8434017  -1.34438396  0.26339702]"
Myopia,0.046695402298850566,0.03725913371160074,"[-0.40489956 -0.7596687  -0.66712023 -0.63627074  3.0965176  -1.02188937
 -0.88306666 -0.57457176 -0.27378923  1.44606986  1.50005647  0.50516041
  1.39979563 -0.1118294  -0.16581601 -0.83679243  0.55143464  1.77770188
 -0.29692634 -0.74424396  0.57457176 -0.5360099  -1.02188937 -0.23522736
 -0.92162853  0.1118294  -0.09640466 -0.77509345]"
Forced expiratory volume decreased,0.0467032967032967,0.07047851610721191,"[-0.59444504 -0.57170671 -0.57170671  0.01039467  0.49244737 -0.66266005
 -0.062368   -0.44437203 -0.66266005 -0.43072903  2.8708772  -0.66266005
  0.58794837 -0.10329701 -0.66266005 -0.66266005  0.04222834  1.16095441
 -0.13513068  0.11044334 -0.66266005 -0.29884669 -0.4352767   3.59395625
 -0.15332134 -0.20334568 -0.66266005 -0.22608402]"
Symptom recurrence,0.046714743589743576,0.05564940724949465,"[ 0.52843422 -0.61770649 -0.62634574 -0.47659871  3.93373923 -0.42188345
 -0.0172785  -0.33549094 -0.70697876  0.75449464 -0.76457377  1.3333245
 -0.33261119 -0.03887663 -0.02447788  0.01583863 -0.04751588 -0.67098187
 -0.4017252  -0.6868205  -0.59178873 -0.11231027 -0.56299123  2.16701228
 -0.11375015 -0.46507971 -0.83944728  0.1223894 ]"
Dental implantation,0.046716589861751145,0.04608864932106109,"[ 1.24984541e-03 -7.56989701e-01 -3.25376421e-01  1.00404248e-01
  3.36666691e+00 -7.33659253e-01 -3.25376421e-01 -2.84548137e-01
 -4.82856942e-01  4.27030514e-01  2.58509692e+00 -1.62063288e-01
  3.86202231e-01 -5.06187390e-01 -7.68654925e-01 -4.53693882e-01
 -5.06187390e-01  1.26692663e+00 -7.80320149e-01  2.69549993e-01
 -6.81165746e-01 -8.03650596e-01 -7.33659253e-01  6.31171930e-01
  4.44528350e-01  6.66167602e-01 -9.08637610e-01 -9.31968058e-01]"
Tenderness,0.0467171717171717,0.04145566737825967,"[ 0.22538376  3.10968679 -1.10864446 -0.00913718 -0.71879146 -0.77056881
 -0.51168206 -0.45076753 -0.42944744 -0.18883505  2.89039448  0.62741967
  0.20406368 -0.36244146 -0.52386496 -0.5390936  -0.81625471 -0.37462436
 -0.15228633  0.45381325 -0.88935215  1.01118121 -0.89239788 -0.04873162
  0.08528034  1.24265643 -0.57564232 -0.48731625]"
Microcytic anaemia,0.046735791090629794,0.03910070849728437,"[-3.97767611e-01 -1.11276717e+00 -7.96517363e-01 -1.27678492e-02
 -5.69642504e-01 -4.80267559e-01 -9.47767270e-01 -5.35267525e-01
  3.03481955e-01 -2.05267730e-01 -6.45267457e-01  1.83660600e+00
 -8.65267321e-01  3.53571209e-02 -4.02678322e-02  9.82142248e-04
  7.50356678e-01  1.19723140e+00  7.98481648e-01  8.19106635e-01
  3.69285485e+00 -1.50267764e-01 -9.27142282e-01 -8.92767304e-01
  4.47856865e-01 -1.70892751e-01 -7.41517398e-01 -3.90892615e-01]"
Herpes simplex,0.04674336080586077,0.03426412937266684,"[-0.4802369  -0.85908117 -0.94326879  0.03424298 -0.67199758  0.27745165
 -0.6626434  -0.8029561  -0.46152854  0.26342038 -1.00407096  2.00329779
  0.96030676 -0.20896569 -0.27912204 -0.69070594  0.17923276 -0.9385917
  0.24003493 -0.51765362  0.4832436  -0.68602885 -0.6158725   2.40552751
 -0.49426817  1.31576559 -0.55039325  2.70486126]"
Tuberculin test positive,0.04674603174603172,0.04115418011199288,"[-0.20441905 -0.75789327 -0.75789327 -0.44740773  1.09152059 -1.13587567
 -0.54190333 -0.40690962 -0.16392094  0.34905517  1.37500739  0.03856963
 -0.90638635 -0.36641151 -1.09537755 -0.81189076  0.4300514   0.40305266
 -0.8388895   1.77998852 -1.05487944 -0.36641151 -1.05487944  2.10397343
  0.67304008  1.17251682 -0.81189076  2.306464  ]"
Immunodeficiency,0.04674652469683523,0.03493471047771676,"[-0.33505693  0.82208535 -0.99437616  0.02497582  2.27110604 -0.98993131
 -0.13059389 -0.20615632 -0.30690622  0.53761504 -1.0254901   0.16276613
  0.56428413  0.56724736 -0.60174785 -1.03734303  1.08729466 -0.20319308
 -0.16170783 -0.06540277 -1.1988392  -0.1498549  -0.85806746  3.0889582
  0.86505222 -1.16476202 -1.06549374  0.50353786]"
Neonatal respiratory distress syndrome,0.04674744897959182,0.04533002378129245,"[-0.07269063  1.89699098 -0.47975816  0.14397435 -0.61107027 -0.63733269
 -1.03126902 -0.63733269 -0.7686448  -0.66359511  2.5272891  -0.63733269
  2.12678717 -0.79490722 -0.83430085 -0.36157727 -0.11208426 -0.49945498
 -0.23026516  1.05002789 -0.58480785  0.11771192 -0.75551359  2.23183685
  0.5707387  -0.1514779  -0.61763588 -0.18430592]"
Carbohydrate antigen 125 increased,0.04677579365079364,0.043175232612872774,"[-0.3676417  -0.01378656 -0.60890656  0.26768911 -0.33547305 -0.70943359
 -0.27113575 -0.37166278 -0.69737035  0.31996317  1.22470641  1.38957073
 -0.75768656 -0.6853071  -0.67324386 -0.729539   -0.40785251  1.9283956
 -0.85017143 -0.27515683 -1.08339413 -0.32340981 -0.64509629  3.57301776
  0.96735722 -0.29526224 -0.16256656  0.59339668]"
Pneumocystis jirovecii pneumonia,0.04677579365079366,0.03341024311916686,"[-0.12174291  2.00875806 -1.06747749  0.06186124 -0.29495437 -0.61019923
 -0.81805299 -0.51666504  0.57456716 -0.61712769 -1.16447591 -1.17833283
 -1.24068895 -0.39195279 -0.11827868 -0.68294805 -0.58594963  2.39675174
  0.57456716 -0.61712769  0.97988198  1.00759582 -1.07094172  1.68658474
  0.90713317  0.82399167 -0.8319099   0.90713317]"
Laboratory test interference,0.046785714285714285,0.0500375425948781,"[-7.35162288e-01  3.97320719e-01 -5.35312345e-01 -3.56874897e-02
  1.72965367e+00 -5.35312345e-01 -2.68845756e-01 -6.01928993e-01
 -8.01778935e-01  3.97320719e-01  7.30403956e-01 -2.37916598e-03
  2.52905344e+00 -5.35312345e-01 -9.35012230e-01 -9.35012230e-01
 -3.35462403e-01  1.13010384e+00 -6.68545640e-01  1.30854129e-01
 -6.68545640e-01 -6.35237317e-01 -9.35012230e-01 -9.35012230e-01
  6.42374815e-02  2.46243679e+00 -9.35012230e-01  1.46318708e+00]"
Rash maculo-papular,0.04678720238095239,0.03863652153134874,"[-5.05705216e-02  3.71961015e+00 -8.35665352e-01 -3.11588362e-02
 -7.88214566e-01 -7.70959734e-01 -8.89586701e-01 -3.82726027e-01
  5.18800401e-02 -4.77627600e-01 -8.83154654e-02  9.34033298e-01
 -5.16450971e-01 -4.66843330e-01  1.82369703e-01 -9.71547150e-01
  5.72760264e-01 -7.35371645e-01 -2.63020634e-01  4.71388130e-01
  1.28020835e+00  2.53545883e-01 -8.42135914e-01  1.52716813e+00
  1.01491532e+00 -9.32723779e-01 -9.65076588e-01  1.15545746e-04]"
Dementia with Lewy bodies,0.046789682539682534,0.056086803938981016,"[-0.67971454 -0.40038561 -0.67971454  0.07704894 -0.58660489 -0.22605266
 -0.62424496  0.4494875  -0.67773348 -0.08737873 -0.73914622  1.65396968
  0.9606     -0.08539767 -0.18643154 -0.15869675  0.00573091 -0.77084312
 -0.22209055  0.01761725 -0.23595794 -0.39444244 -0.65594186  4.38386513
 -0.06954922  0.21176076 -0.68367665  0.40392321]"
Acrochordon,0.046792328042328024,0.04499616336054763,"[ 0.45751877  1.0020413  -0.39250622 -0.1914761  -0.58403885 -0.69009411
 -0.81672726 -0.48273233  0.54616197  0.14885048 -0.92278251 -0.72808405
  1.22839804 -0.81514434 -0.68376245 -0.01102387  0.07603642  0.0412123
 -0.56187805 -0.54604891  1.11601113  0.45435294 -0.34185296 -0.17248113
  0.07761933 -0.94969206 -0.40991828  4.15204079]"
Alcohol withdrawal syndrome,0.04679528061224488,0.037632515139009476,"[-0.50798383 -0.56729804 -0.17977854 -0.31620122  0.24728376 -0.60288656
 -0.594978   -1.11298876 -0.94690897  0.69016319  0.6763232   0.43115781
  2.34898389 -0.70372072 -0.81641772 -0.68197218  0.44499779  0.73761455
 -0.64638365  0.39359214 -0.79269203 -0.77489777 -1.21382291  0.65457466
 -0.13232718  2.52890366 -0.73337782  2.17104126]"
Gastrointestinal viral infection,0.046797052154195,0.05685701535458844,"[-0.06929504  4.78833729 -0.52993259 -0.21586154 -0.40430417 -0.78118944
 -0.36242803 -0.5927468   0.14008566 -0.29961382  0.40530122  0.22383794
  0.55186771 -0.61368487 -0.63462294 -0.06929504 -0.51597388 -0.29961382
 -0.32055189  0.19592052 -0.34846931  0.08425081 -0.25075832  0.53092964
  0.26571408 -0.44618031 -0.82306558  0.39134251]"
Anastomotic ulcer,0.046800595238095224,0.04645751746357629,"[-0.12545597  0.69668104  0.36782623 -0.60379023 -0.67852996 -0.46925872
 -0.55894639 -0.46925872  0.06886732  0.93584817 -0.2001957   0.18845089
  0.60699336 -1.00738476 -0.27493543 -0.91769709 -0.02082035  1.13017146
 -0.15535186 -0.91769709 -0.91769709 -0.21514365 -0.31977927  0.03897143
 -0.2001957  -0.73832174  0.44256596  4.31408388]"
Injection site haemorrhage,0.04680105170902716,0.033606953109437274,"[-1.90808837e-01 -2.17322138e-03 -9.77949622e-03  3.46954794e-01
  2.23102907e+00 -1.32870755e+00 -2.47095271e-01 -5.96223286e-01
 -2.34707909e-02  1.38673256e+00  2.38467582e+00  6.03286256e-01
 -1.04347225e+00 -9.89467696e-01 -1.09747680e+00 -6.66961642e-01
  4.04219177e-02  3.99438090e-01 -1.15908762e+00 -1.56580601e-01
 -6.25887758e-01 -3.96938886e-01 -9.87946441e-01  1.98230388e+00
  6.77067122e-01  7.75188067e-01 -8.73091691e-01 -4.31927750e-01]"
Myopathy,0.04680821147356578,0.03935509813056395,"[ 0.37788188 -0.75254826 -0.02560498  0.32119365  4.04594427 -0.40908423
 -0.16399097 -0.86592473 -0.19233509  0.44290662  0.84806079  0.50793137
  0.54461199 -0.53913372 -0.62416607 -0.53579911  0.05942737  0.18280765
 -0.98930501  0.16280004 -1.15436782 -0.98930501 -0.47911088  1.76174178
 -0.13397955 -0.53079721 -0.30404426 -0.56581053]"
Thyroid operation,0.04681547619047618,0.04465256838819164,"[-0.28327171  2.60943237  0.03399261 -0.71251167  2.60943237  0.96712295
 -0.82448731 -0.37658475 -0.71251167  1.04177338 -0.22728389  0.79915949
 -0.60053603 -0.07798304 -0.46989778 -0.82448731 -0.76849949  1.56432638
 -0.71251167 -0.71251167 -0.7871621  -0.15263346  1.3590377  -0.04065782
 -0.56321082 -0.71251167 -0.93646296 -0.48856039]"
